Period,Fund name,ABN,Merger,Merged,Acquirer,Fund type,25,34,44,49,54,59,64,69,74,84,85%,1000,24999,49000,99999,199999,499999,999999,1000000,cash,fi,equity,prop,infra,comm,Other,NtOuRt,1YrRet,TtlAst
2015,First Super,56286625181,0,0,0,Industry,0.01,0.1,0.23,0.16,0.18,0.16,0.1,0.04,0.01,0.0,0.0,0.22,0.45,0.12,0.12,0.06,0.02,0.0,0.0,0.12,0.21,0.49,0.1,0.09,0.0,-0.01,0.963,0.084,2325806
2015,Future Super Fund,45960194277,0,0,0,Retail,0.0,0.01,0.05,0.05,0.12,0.12,0.25,0.24,0.1,0.0,0.0,0.1,0.09,0.08,0.14,0.21,0.29,0.0,0.0,0.28,0.17,0.41,0.03,0.03,0.07,0.0,0.512,0.064,261519
2015,Goldman Sachs & JBWere Superannuation Fund,55697537183,0,0,0,Corporate,0.0,0.07,0.3,0.2,0.18,0.12,0.08,0.03,0.0,0.0,0.0,0.0,0.17,0.16,0.2,0.2,0.19,0.05,0.0,0.04,0.09,0.87,0.0,0.0,0.0,0.0,1.081,0.115,416336
2015,Grosvenor Pirie Master Superannuation Fund Series 2,32367272075,0,0,0,Retail,0.01,0.2,0.29,0.11,0.09,0.11,0.06,0.06,0.06,0.0,0.0,0.51,0.36,0.06,0.05,0.02,0.01,0.0,0.0,0.1,0.26,0.57,0.06,0.0,0.0,0.0,0.076,0.034,124964
2015,Guild Retirement Fund,22599554834,0,0,0,Retail,0.06,0.29,0.29,0.11,0.09,0.08,0.05,0.02,0.0,0.0,0.0,0.21,0.58,0.12,0.07,0.01,0.0,0.0,0.0,0.16,0.08,0.54,0.12,0.07,0.0,0.02,0.464,0.081,1225924
2015,Hannover Life Re of Australasia Ltd Superannuation Plan,51139124374,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Heidelberg Australia Superannuation Fund,75071229817,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,HESTA,64971749321,0,0,0,Industry,0.01,0.11,0.19,0.12,0.16,0.17,0.14,0.07,0.02,0.0,0.0,0.11,0.48,0.17,0.15,0.07,0.02,0.0,0.0,0.09,0.16,0.56,0.08,0.09,0.0,0.01,0.513,0.093,33512066
2015,HHH Superannuation Fund,62414269699,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Holden Employees Superannuation Fund,77289319006,0,0,0,Corporate,0.0,0.04,0.28,0.18,0.22,0.17,0.09,0.02,0.0,0.0,0.0,0.0,0.25,0.08,0.17,0.26,0.21,0.03,0.0,0.12,0.52,0.31,0.03,0.01,0.0,0.0,3.164,0.062,715542
2015,HOSTPLUS Superannuation Fund,68657495890,0,0,0,Industry,0.04,0.25,0.29,0.12,0.11,0.09,0.06,0.03,0.01,0.0,0.0,0.27,0.53,0.1,0.07,0.02,0.0,0.0,0.0,0.06,0.07,0.57,0.14,0.11,0.0,0.05,0.474,0.103,18427964
2015,HUB24 Super Fund,60910190523,0,0,0,Retail,0.0,0.02,0.1,0.08,0.1,0.17,0.23,0.18,0.08,0.03,0.0,0.0,0.12,0.15,0.2,0.24,0.22,0.06,0.01,0.28,0.14,0.53,0.04,0.0,0.0,0.0,0.087,0.043,830387
2015,IAG & NRMA Superannuation Plan,58244115920,0,0,0,Corporate,0.01,0.09,0.26,0.16,0.17,0.16,0.1,0.04,0.01,0.01,0.01,0.02,0.33,0.15,0.18,0.17,0.12,0.03,0.0,0.12,0.24,0.53,0.09,0.0,0.0,0.03,0.566,0.083,1727814
2015,Incitec Pivot Employees Superannuation Fund,68569795856,0,0,0,Retail,0.0,0.06,0.18,0.15,0.19,0.21,0.14,0.0,0.0,0.0,0.0,0.16,0.22,0.11,0.15,0.15,0.15,0.0,0.0,0.14,0.19,0.47,0.14,0.02,0.0,0.05,1.181,0.079,182619
2015,ING Superannuation Fund,13355603448,0,0,0,Retail,0.01,0.13,0.23,0.1,0.1,0.12,0.13,0.12,0.04,0.0,0.0,0.32,0.34,0.12,0.12,0.06,0.03,0.01,0.0,0.42,0.16,0.41,0.01,0.0,0.0,0.0,0.162,0.054,1400853
2015,Intrust Super Fund,65704511371,0,0,0,Industry,0.04,0.24,0.29,0.13,0.12,0.09,0.06,0.03,0.01,0.0,0.0,0.26,0.58,0.09,0.06,0.02,0.0,0.0,0.0,0.1,0.16,0.58,0.09,0.05,0.0,0.03,0.648,0.104,1893078
2015,IOOF Portfolio Service Superannuation Fund,70815369818,0,0,0,Retail,0.01,0.07,0.17,0.11,0.12,0.12,0.14,0.12,0.08,0.05,0.0,0.28,0.41,0.1,0.1,0.06,0.04,0.01,0.0,0.17,0.21,0.5,0.07,0.01,0.0,0.03,0.937,0.074,18133906
2015,IRIS Superannuation Fund,88556625125,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.44,0.32,0.01,0.0,0.06,0.11,0.27,0.32,0.2,0.0,0.0,0.22,0.27,0.39,0.12,0.0,0.0,0.0,4.516,0.081,556280
2015,ISARF Superannuation Fund,26065719853,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Jamestrong Packaging Australia Superannuation Fund,65546653068,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Kellogg Retirement Fund,90470554474,0,0,0,Corporate,0.0,0.02,0.18,0.14,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.18,0.28,0.21,0.1,0.0,0.14,0.28,0.48,0.1,0.0,0.0,0.0,18.761,0.08,76116
2015,Kinetic Superannuation Fund,78984178687,0,0,0,Industry,0.03,0.25,0.32,0.12,0.1,0.08,0.06,0.03,0.01,0.0,0.0,0.37,0.54,0.05,0.03,0.01,0.0,0.0,0.0,0.07,0.21,0.55,0.1,0.05,0.0,0.03,0.711,0.071,3107823
2015,Kingston Superannuation Trust,44189308050,0,0,0,Retail,0.0,0.0,0.02,0.03,0.0,0.1,0.14,0.21,0.2,0.24,0.0,0.05,0.18,0.11,0.23,0.21,0.17,0.0,0.0,0.13,0.15,0.69,0.0,0.0,0.0,0.02,3.75,0.018,64929
2015,L&H Group Superannuation Fund,64641864843,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Labour Union Co-Operative Retirement Fund,26382680883,0,0,0,Industry,0.01,0.11,0.22,0.15,0.17,0.15,0.12,0.06,0.02,0.0,0.0,0.26,0.47,0.1,0.1,0.06,0.02,0.0,0.0,0.15,0.17,0.5,0.09,0.04,0.0,0.05,0.587,0.079,4934605
2015,legalsuper,60346078879,0,0,0,Industry,0.01,0.12,0.22,0.12,0.12,0.14,0.13,0.08,0.04,0.01,0.0,0.1,0.38,0.17,0.19,0.11,0.04,0.01,0.0,0.14,0.16,0.59,0.09,0.02,0.0,0.01,0.509,0.088,2689735
2015,LESF Super,13704288646,0,0,0,Retail,0.01,0.19,0.3,0.12,0.11,0.12,0.08,0.04,0.0,0.0,0.0,0.28,0.46,0.11,0.1,0.04,0.0,0.0,0.0,0.19,0.14,0.67,0.0,0.0,0.0,0.0,1.049,0.068,89578
2015,LGIAsuper,23053121564,0,0,0,Public Sector,0.01,0.07,0.18,0.13,0.17,0.18,0.15,0.08,0.03,0.0,0.0,0.06,0.31,0.12,0.16,0.18,0.14,0.03,0.0,0.06,0.25,0.45,0.13,0.05,0.0,0.07,0.792,0.08,9506413
2015,Lifefocus Superannuation Fund,94579217553,0,0,0,Retail,0.0,0.01,0.02,0.03,0.06,0.12,0.24,0.25,0.16,0.1,0.0,0.17,0.32,0.1,0.13,0.13,0.12,0.03,0.01,0.21,0.23,0.41,0.11,0.02,0.0,0.01,0.612,0.063,399274
2015,Linfox Staff Superannuation Fund,11260931967,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Local Authorities Superannuation Fund,24496637884,0,0,0,Public Sector,0.0,0.04,0.13,0.11,0.16,0.19,0.19,0.11,0.04,0.0,0.01,0.16,0.35,0.13,0.15,0.11,0.07,0.02,0.0,0.16,0.12,0.52,0.07,0.09,0.0,0.03,0.846,0.083,7560795
2015,Local Government Super,28901371321,0,0,0,Public Sector,0.0,0.02,0.1,0.21,0.3,0.24,0.09,0.02,0.01,0.0,0.0,0.05,0.05,0.07,0.14,0.52,0.15,0.01,0.0,0.1,0.19,0.55,0.1,0.02,0.0,0.06,2.045,0.086,3340780
2015,Local Government Superannuation Scheme - Pool A,74925979278,0,0,0,Public Sector,0.01,0.06,0.17,0.1,0.12,0.13,0.19,0.15,0.06,0.0,0.0,0.1,0.35,0.14,0.2,0.14,0.06,0.01,0.0,0.13,0.3,0.44,0.07,0.02,0.0,0.05,0.556,0.074,5629986
2015,MacMahon Employees Superannuation Fund,71847281302,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Macquarie ADF Superannuation Fund,68073150096,0,0,0,Retail,0.0,0.0,0.04,0.09,0.14,0.19,0.22,0.15,0.11,0.06,0.0,0.0,0.62,0.16,0.12,0.07,0.03,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,4.623,0.011,303876
2015,Macquarie Superannuation Plan,65508799106,0,0,0,Retail,0.0,0.02,0.08,0.06,0.09,0.14,0.19,0.2,0.13,0.09,0.0,0.11,0.16,0.12,0.17,0.18,0.17,0.07,0.02,0.2,0.17,0.55,0.05,0.01,0.0,0.03,0.692,0.071,14717411
2015,Macquarie University Professorial Superannuation Scheme,98415348576,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Manildra Flour Mills Retirement Fund,32448411930,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,Map Superannuation Plan,71603157863,0,0,0,Retail,0.0,0.06,0.14,0.09,0.1,0.14,0.14,0.15,0.08,0.0,0.11,0.17,0.31,0.15,0.18,0.1,0.07,0.03,0.01,0.22,0.18,0.42,0.13,0.05,0.0,0.0,0.705,0.048,388132
2015,Maritime Super,77455663441,0,0,0,Industry,0.0,0.05,0.16,0.12,0.16,0.15,0.15,0.12,0.06,0.0,0.0,0.07,0.23,0.1,0.14,0.19,0.19,0.06,0.01,0.1,0.19,0.56,0.06,0.04,0.0,0.04,0.828,0.072,4801032
2015,Mason Stevens Super,34422545198,0,0,0,Retail,0.02,0.13,0.28,0.15,0.21,0.11,0.07,0.02,0.0,0.0,0.0,0.41,0.45,0.06,0.06,0.02,0.0,0.0,0.0,0.13,0.23,0.5,0.05,0.09,0.0,0.0,3.906,0.077,37324
2015,Max Super Fund,22508720840,0,0,0,Retail,0.02,0.24,0.36,0.16,0.12,0.07,0.03,0.01,0.0,0.0,0.0,0.36,0.41,0.12,0.08,0.02,0.0,0.0,0.0,0.09,0.21,0.61,0.09,0.0,0.0,0.0,0.442,0.108,94024
2015,Meat Industry Employees Superannuation Fund,17317520544,0,0,0,Industry,0.02,0.12,0.23,0.15,0.15,0.14,0.12,0.04,0.02,0.0,0.0,0.13,0.58,0.12,0.1,0.06,0.01,0.0,0.0,0.25,0.07,0.43,0.18,0.07,0.0,0.0,1.263,0.064,721639
2015,Media Super,42574421650,0,0,0,Industry,0.01,0.07,0.24,0.17,0.18,0.14,0.11,0.06,0.02,0.01,0.0,0.27,0.37,0.12,0.12,0.09,0.03,0.0,0.0,0.12,0.13,0.56,0.08,0.09,0.0,0.02,0.791,0.085,4384433
2015,Mercer Portfolio Service Superannuation Plan,92181844838,0,0,0,Retail,0.0,0.0,0.01,0.01,0.03,0.1,0.2,0.3,0.22,0.13,0.0,0.01,0.07,0.09,0.17,0.22,0.28,0.12,0.03,0.2,0.28,0.43,0.05,0.02,0.0,0.02,0.909,0.072,1851906
2015,Mercer Super Trust,19905422981,0,0,0,Retail,0.0,0.07,0.24,0.16,0.19,0.17,0.11,0.04,0.01,0.0,0.0,0.05,0.37,0.15,0.17,0.14,0.09,0.02,0.0,0.14,0.19,0.54,0.07,0.03,0.0,0.03,1.232,0.087,20055632
2015,Mercy Super,11789425178,0,0,0,Corporate,0.01,0.12,0.22,0.13,0.17,0.15,0.11,0.06,0.02,0.01,0.0,0.06,0.38,0.14,0.18,0.15,0.07,0.01,0.0,0.17,0.08,0.53,0.1,0.1,0.0,0.02,0.737,0.086,955816
2015,Military Superannuation & Benefits Fund No 1,50925523120,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.53,0.1,0.01,0.0,0.13,0.645,0.123,6830533
2015,Mine Superannuation Fund,16457520308,0,0,0,Industry,0.01,0.09,0.18,0.11,0.16,0.16,0.17,0.09,0.03,0.0,0.0,0.1,0.25,0.11,0.16,0.2,0.14,0.04,0.0,0.13,0.25,0.44,0.09,0.02,0.0,0.06,0.851,0.078,9854215
2015,Mines Rescue Stations Staff Superannuation Plan,68456100368,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,MLC Superannuation Fund,40022701955,0,0,0,Retail,0.01,0.01,0.04,0.04,0.07,0.14,0.22,0.23,0.14,0.09,0.0,0.07,0.18,0.1,0.16,0.18,0.19,0.08,0.02,0.19,0.14,0.55,0.05,0.01,0.0,0.05,1.065,0.073,16770368
2015,MyLifeMyMoney Superannuation Fund,50237896957,0,0,0,Industry,0.0,0.03,0.1,0.1,0.15,0.21,0.2,0.14,0.05,0.0,0.0,0.15,0.31,0.13,0.15,0.12,0.1,0.03,0.0,0.14,0.11,0.58,0.09,0.06,0.0,0.02,0.67,0.097,11414903
2015,National Australia Bank Group Superannuation Fund A,59929570050,0,0,0,Retail,0.0,0.09,0.27,0.18,0.18,0.16,0.07,0.03,0.01,0.0,0.0,0.05,0.25,0.17,0.21,0.17,0.11,0.03,0.01,0.11,0.13,0.54,0.12,0.05,0.0,0.05,1.175,0.097,4292016
2015,National Mutual Pro-Super Fund,46208334003,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2015,National Mutual Retirement Fund,76746741299,0,0,0,Retail,0.0,0.0,0.04,0.14,0.24,0.28,0.21,0.06,0.02,0.01,0.0,0.11,0.59,0.15,0.11,0.04,0.01,0.0,0.0,0.15,0.23,0.49,0.14,0.0,0.0,0.0,5.473,0.052,2695814
2015,Nationwide Superannuation Fund,15201768813,0,0,0,Industry,0.04,0.19,0.28,0.14,0.14,0.11,0.07,0.03,0.01,0.0,0.0,0.42,0.48,0.05,0.03,0.01,0.0,0.0,0.0,0.12,0.14,0.51,0.11,0.07,0.0,0.06,1.227,0.073,541278
2015,NESS Super,72229227691,0,0,0,Industry,0.03,0.21,0.28,0.12,0.14,0.11,0.07,0.03,0.0,0.0,0.0,0.14,0.45,0.15,0.14,0.09,0.02,0.0,0.0,0.14,0.17,0.52,0.12,0.02,0.0,0.03,0.65,0.085,594451
2015,Netwealth Superannuation Master Fund,94573747704,0,0,0,Retail,0.01,0.03,0.1,0.08,0.09,0.14,0.19,0.19,0.11,0.07,0.0,0.04,0.22,0.15,0.18,0.15,0.24,0.01,0.0,0.27,0.11,0.55,0.05,0.0,0.0,0.02,0.339,0.06,3666786
2015,Newcastle Permanent Superannuation Plan,57170878804,0,0,0,Retail,0.0,0.02,0.04,0.05,0.08,0.1,0.16,0.22,0.15,0.18,0.0,0.0,0.45,0.18,0.18,0.12,0.05,0.0,0.0,0.65,0.27,0.07,0.01,0.0,0.0,0.0,3.149,0.026,148994
2015,NGS Super,73549180515,0,0,0,Industry,0.0,0.05,0.16,0.12,0.15,0.18,0.18,0.11,0.04,0.0,0.0,0.11,0.38,0.15,0.16,0.12,0.06,0.01,0.0,0.07,0.22,0.56,0.09,0.06,0.0,0.0,0.684,0.086,6922205
2015,Oasis Superannuation Master Trust,81154851339,0,0,0,Retail,0.0,0.02,0.08,0.07,0.1,0.15,0.19,0.2,0.12,0.06,0.0,0.16,0.28,0.12,0.16,0.14,0.11,0.03,0.01,0.11,0.28,0.52,0.06,0.01,0.0,0.02,1.033,0.073,5410489
2015,OnePath Masterfund,53789980697,0,0,0,Retail,0.01,0.08,0.18,0.1,0.11,0.12,0.14,0.13,0.07,0.05,0.0,0.36,0.4,0.09,0.08,0.05,0.03,0.0,0.0,0.13,0.27,0.53,0.06,0.01,0.0,0.0,0.977,0.07,34508265
2015,OneSuper,43905581638,0,0,0,Retail,0.01,0.1,0.24,0.16,0.17,0.15,0.1,0.06,0.02,0.0,0.0,0.14,0.57,0.14,0.1,0.03,0.0,0.0,0.0,0.17,0.26,0.5,0.07,0.0,0.0,0.0,1.997,0.061,206365
2015,Perpetual Super Wrap,22897174641,0,0,0,Retail,0.36,0.17,0.07,0.03,0.0,0.06,0.08,0.11,0.05,0.04,0.0,0.03,0.09,0.03,0.04,0.09,0.24,0.24,0.24,0.17,0.24,0.48,0.09,0.01,0.0,0.01,0.104,0.081,848614
2015,Perpetual WealthFocus Superannuation Fund,41772007500,0,0,0,Retail,0.0,0.02,0.11,0.1,0.13,0.14,0.16,0.14,0.11,0.09,0.01,0.03,0.22,0.18,0.24,0.2,0.11,0.02,0.0,0.17,0.11,0.65,0.05,0.01,0.0,0.01,1.223,0.07,2111329
2015,Perpetual's Select Superannuation Fund,51068260563,0,0,0,Retail,0.06,0.1,0.16,0.08,0.1,0.1,0.1,0.11,0.1,0.08,0.01,0.14,0.52,0.11,0.1,0.07,0.04,0.01,0.01,0.17,0.2,0.49,0.08,0.03,0.0,0.04,2.075,0.08,1549003
2015,Personal Choice Private Fund,50159477169,0,0,0,Retail,0.0,0.01,0.06,0.05,0.08,0.17,0.27,0.23,0.1,0.04,0.0,0.07,0.09,0.08,0.17,0.27,0.26,0.0,0.0,0.17,0.21,0.48,0.06,0.02,0.0,0.06,0.8,0.063,286901
2015,Pitcher Retirement Plan,15828677472,0,0,0,Corporate,0.01,0.17,0.28,0.13,0.14,0.17,0.09,0.0,0.0,0.0,0.0,0.06,0.41,0.19,0.16,0.11,0.05,0.0,0.0,0.21,0.22,0.49,0.09,0.0,0.0,0.0,0.799,0.073,72417
2015,Plum Superannuation Fund,20339905340,0,0,0,Retail,0.0,0.07,0.24,0.17,0.19,0.17,0.09,0.03,0.0,0.0,0.0,0.05,0.31,0.15,0.18,0.16,0.11,0.02,0.01,0.11,0.22,0.57,0.06,0.01,0.0,0.03,1.202,0.096,17684647
2015,Port of Melbourne Superannuation Fund,50014520066,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.23,0.57,0.03,0.0,0.0,0.06,0.784,0.087,29283
2015,Powerwrap Master Plan,82890650204,0,0,0,Retail,0.0,0.03,0.08,0.05,0.08,0.14,0.21,0.23,0.12,0.06,0.0,0.0,0.14,0.12,0.24,0.24,0.21,0.04,0.0,0.17,0.32,0.43,0.08,0.0,0.0,0.0,0.363,0.053,271819
2015,Praemium SMA Superannuation Fund,75703857864,0,0,0,Retail,0.0,0.05,0.15,0.1,0.14,0.15,0.21,0.12,0.05,0.04,0.0,0.05,0.2,0.19,0.23,0.19,0.12,0.0,0.0,0.23,0.21,0.48,0.06,0.0,0.0,0.02,0.114,0.01,87393
2015,Premiumchoice Retirement Service,70479285132,0,0,0,Retail,0.0,0.01,0.1,0.1,0.12,0.18,0.2,0.17,0.1,0.03,0.0,0.09,0.23,0.1,0.18,0.2,0.15,0.04,0.01,0.22,0.11,0.58,0.04,0.02,0.0,0.02,1.105,0.083,371895
2015,Prime Super,60562335823,0,0,0,Industry,0.03,0.15,0.23,0.13,0.16,0.14,0.1,0.05,0.02,0.0,0.0,0.23,0.51,0.12,0.1,0.04,0.01,0.0,0.0,0.15,0.2,0.48,0.07,0.09,0.0,0.01,0.743,0.108,3726160
2015,Progress Super Fund,22973371189,0,0,0,Retail,0.0,0.03,0.07,0.04,0.06,0.07,0.08,0.13,0.27,0.23,0.0,0.34,0.51,0.07,0.05,0.01,0.0,0.0,0.0,0.25,0.04,0.32,0.26,0.0,0.0,0.13,19.621,0.004,27687
2015,Public Sector Superannuation Accumulation Plan,65127917725,0,0,0,Public Sector,0.01,0.32,0.3,0.12,0.11,0.08,0.04,0.02,0.0,0.0,0.0,0.08,0.32,0.15,0.25,0.17,0.03,0.0,0.0,0.11,0.13,0.52,0.11,0.01,0.0,0.12,0.326,0.12,7936570
2015,Public Sector Superannuation Scheme,74172177893,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.52,0.11,0.01,0.0,0.13,1.622,0.121,17898204
2015,Qantas Superannuation Plan,41272198829,0,0,0,Corporate,0.0,0.03,0.18,0.18,0.24,0.21,0.1,0.05,0.01,0.0,0.0,0.03,0.2,0.11,0.13,0.19,0.25,0.08,0.02,0.12,0.29,0.45,0.05,0.05,0.0,0.04,1.847,0.069,7334649
2015,Quadrant Superannuation Scheme,12727521796,0,1,Tasplan Superannuation Fund,Industry,0.01,0.06,0.16,0.12,0.18,0.19,0.18,0.09,0.01,0.0,0.0,0.16,0.38,0.12,0.13,0.12,0.08,0.0,0.0,0.15,0.15,0.57,0.09,0.04,0.0,0.0,1.247,0.072,834619
2015,Queensland Independent Education & Care Superannuation Trust,15549636673,0,0,0,Industry,0.01,0.09,0.21,0.13,0.16,0.19,0.14,0.05,0.01,0.0,0.0,0.21,0.4,0.14,0.12,0.08,0.04,0.0,0.0,0.09,0.17,0.54,0.06,0.12,0.0,0.01,0.566,0.094,1185198
2015,Rei Super,76641658449,0,0,0,Industry,0.01,0.16,0.26,0.13,0.12,0.12,0.11,0.07,0.02,0.0,0.0,0.09,0.48,0.16,0.16,0.08,0.02,0.0,0.0,0.17,0.16,0.46,0.12,0.0,0.0,0.09,0.764,0.096,1284231
2015,Reserve Bank of Australia Officers Superannuation Fund,25303030489,0,0,0,Public Sector,0.0,0.04,0.1,0.09,0.14,0.15,0.15,0.14,0.07,0.07,0.05,0.0,0.0,0.07,0.13,0.2,0.3,0.15,0.09,0.07,0.15,0.56,0.14,0.09,0.0,0.0,1.361,0.098,1262484
2015,Retail Employees Superannuation Trust,62653671394,0,0,0,Industry,0.06,0.23,0.23,0.11,0.11,0.1,0.08,0.05,0.02,0.01,0.0,0.28,0.54,0.09,0.06,0.02,0.01,0.0,0.0,0.09,0.18,0.51,0.09,0.05,0.0,0.07,0.469,0.089,39362939
2015,Retirement Portfolio Service,61808189263,0,0,0,Retail,0.0,0.0,0.01,0.02,0.05,0.08,0.18,0.24,0.21,0.18,0.01,0.04,0.13,0.09,0.14,0.19,0.26,0.12,0.04,0.15,0.19,0.6,0.04,0.01,0.0,0.02,3.92,0.067,918314
2015,Retirement Wrap,39827542991,0,0,0,Retail,0.01,0.06,0.13,0.09,0.1,0.13,0.16,0.16,0.1,0.06,0.0,0.34,0.3,0.1,0.1,0.08,0.06,0.02,0.0,0.1,0.24,0.5,0.07,0.01,0.01,0.08,0.686,0.07,54823233
2015,Rio Tinto Staff Superannuation Fund,98438661856,0,0,0,Corporate,0.01,0.09,0.21,0.14,0.16,0.16,0.12,0.08,0.03,0.01,0.0,0.01,0.19,0.17,0.21,0.21,0.16,0.05,0.01,0.11,0.19,0.55,0.09,0.06,0.0,0.0,1.037,0.094,5233230
2015,Russell Investments Master Trust,89384753567,0,0,0,Retail,0.0,0.06,0.2,0.15,0.18,0.17,0.13,0.07,0.03,0.01,0.0,0.07,0.35,0.15,0.16,0.14,0.1,0.02,0.01,0.12,0.3,0.51,0.05,0.01,0.0,0.0,0.336,0.081,8061436
2015,Smart Future Trust,68964712340,0,0,0,Retail,0.01,0.1,0.23,0.15,0.17,0.15,0.11,0.06,0.02,0.0,0.0,0.06,0.46,0.16,0.15,0.1,0.05,0.01,0.0,0.03,0.29,0.37,0.3,0.01,0.0,0.0,1.029,0.093,3023121
2015,SMF Eligible Rollover Fund,82810851250,0,0,0,Retail - ERF,0.0,0.12,0.38,0.18,0.15,0.1,0.05,0.01,0.0,0.0,0.0,0.76,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.43,0.26,0.08,0.0,0.0,0.05,17.208,0.039,101401
2015,Spirit Super,74559365913,0,0,0,Industry,0.02,0.16,0.27,0.14,0.13,0.11,0.08,0.05,0.02,0.01,0.0,0.19,0.46,0.14,0.14,0.06,0.01,0.0,0.0,0.12,0.18,0.5,0.08,0.11,0.0,0.02,0.79,0.112,8773803
2015,SPSL Master Trust,98350952022,0,0,0,Retail,0.01,0.08,0.2,0.13,0.14,0.13,0.12,0.09,0.06,0.05,0.0,0.37,0.38,0.1,0.08,0.05,0.02,0.0,0.0,0.18,0.21,0.51,0.06,0.01,0.0,0.04,1.15,0.086,6753072
2015,Star Portfolio Superannuation Fund,24276733959,0,0,0,Retail,0.0,0.01,0.03,0.02,0.05,0.14,0.29,0.31,0.09,0.05,0.0,0.02,0.08,0.05,0.11,0.25,0.33,0.12,0.03,0.15,0.26,0.43,0.08,0.04,0.0,0.03,0.378,0.071,379974
2015,StatePlus Fixed Term Pension Plan,57583186748,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.76,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,17683
2015,StatePlus Retirement Fund,86664654341,0,0,0,Retail,0.0,0.0,0.0,0.0,0.01,0.1,0.3,0.32,0.18,0.09,0.0,0.05,0.12,0.08,0.14,0.22,0.3,0.09,0.01,0.13,0.46,0.3,0.06,0.01,0.0,0.04,0.595,0.067,15400351
